Flame_ID,A,k,t0,C
94,1.7500154426064913,297.37920768632495,3.944180063161619,14.92660229225587
95,1.8426670376282104,308.0415194806711,3.986015082326066,14.833950697234151
96,1.7500154449966985,331.17954529481216,4.028125353692162,14.926602289865663
97,1.750015548197446,331.17954732012186,4.070125353685756,14.926602186664915
98,1.7500157184460985,346.6456211283652,4.112119602104807,14.926602016416263
99,1.7500154423616099,359.3932820062401,4.154123950322197,14.926602292500752
100,1.8529575273452519,227.69142501812348,4.1945016262632056,14.926602292300219
101,2.0620810961784155,320.70027137030814,4.238119715963986,14.923362893033245
102,1.7500154625917794,413.9423207962937,4.280083555767679,14.926602272270582
103,1.7500154424836456,257.93291777381455,4.320361020923613,14.926602292378716
104,1.7500154423092358,270.69672387813546,4.362271965792999,14.926602292553126
105,1.7500154422046155,280.05477504374943,4.40425278280572,14.926602292657746
106,1.829272396239693,300.1678774881545,4.446088169814701,14.847345338622668
107,1.8483894313587275,320.81632888968284,4.488001186465834,14.828228303503634
108,1.8549209229613837,308.1510338974624,4.530138568234717,14.924638896684087
109,1.9517921726973864,318.9673717290933,4.571983213682273,14.827767646948084
110,1.7500154422837504,376.5001235772445,4.614118982766,14.926602292578611
111,1.7500154418006613,393.5159462373681,4.656085147853957,14.9266022930617
112,2.0588416979238975,310.55819013289414,4.698119646644805,14.926602291287763
113,1.75001544244415,250.5777624206187,4.738387661656476,14.926602292418211
114,1.852957526830446,247.85386900887184,4.78039035727099,14.926602292815025
115,1.4411897252396706,233.09241201843736,4.82261949914628,15.3383700944058
116,2.0588416969000516,283.54318768803427,4.8641837330296305,14.720718122745419
117,1.7500154424841536,290.24608802348035,4.906235803490801,14.926602292378208
118,1.8270598522712707,308.0453595430927,4.948042748993553,14.84955788259109
119,1.4000124063417,499.99998566044235,4.990084590958489,14.926602240258115
